country,station,ds,y,elevation,coord,lat,lon
Algeria,Bordj Badj Mokhtar,2009-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2009-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-07-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-08-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-09-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-10-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2010-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-07-01,37.05,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-08-01,35.8,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-09-01,34.1,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-10-01,29.5,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-11-01,24.4,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2011-12-01,16.8,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-01-01,15.45,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-02-01,17.1,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-03-01,23.6,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-04-01,29.25,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-06-01,37.4,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-07-01,36.65,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-08-01,35.2,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-09-01,34.65,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-10-01,31.15,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-11-01,25.45,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2012-12-01,18.4,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-01-01,16.75,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-02-01,19.1,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-03-01,26.39,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-04-01,29.05,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-05-01,33.3,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-06-01,37.1,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-07-01,36.65,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-08-01,35.45,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-09-01,34.35,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-10-01,30.25,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-11-01,22.85,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2013-12-01,17.39,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-01-01,18.25,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-02-01,19.7,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-03-01,23.05,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-04-01,29.35,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-05-01,33.65,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-06-01,36.85,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-07-01,37.35,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-08-01,35.85,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-09-01,35,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-10-01,29.9,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2014-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-07-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-08-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-09-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-10-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2015-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-07-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-08-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-09-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-10-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2016-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-07-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-08-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-09-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-10-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2017-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-07-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-08-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-09-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-10-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-11-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2018-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-01-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-02-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-03-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-04-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-05-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-06-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-07-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-08-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-09-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-10-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-11-01,22.75,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2019-12-01,,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2020-01-01,17.7,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2020-02-01,22.05,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2020-03-01,24.95,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Bordj Badj Mokhtar,2020-04-01,30.65,399,"0.95 E, 21.333 N",0.95,21.333
Algeria,Tamanrasset,1940-01-01,11.64,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-02-01,13.93,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-03-01,18.26,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-04-01,20.7,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-05-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-06-01,28.25,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-07-01,27.38,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-08-01,26.86,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-09-01,25.14,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-10-01,22.23,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-11-01,18.03,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1940-12-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-01-01,13.76,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-02-01,14.95,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-03-01,18.63,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-04-01,21.6,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-05-01,26.29,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-06-01,28.15,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-07-01,28.69,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-08-01,27.93,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-09-01,25.92,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-10-01,21.93,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-11-01,17.82,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1941-12-01,15.83,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-01-01,10.97,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-02-01,14.08,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-03-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-04-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-05-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-06-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-07-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-08-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-09-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-10-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-11-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1942-12-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-01-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-02-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-03-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-04-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-05-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-06-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-07-01,28.54,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-08-01,27.9,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-09-01,26.37,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-10-01,24.44,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-11-01,18.24,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1943-12-01,15.59,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-01-01,10.99,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-02-01,12.88,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-03-01,15.62,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-04-01,22.11,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-05-01,25.49,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-06-01,29.56,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-07-01,29.47,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-08-01,28.9,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-09-01,26.87,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-10-01,23.73,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-11-01,19.88,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1944-12-01,14.7,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-01-01,13.06,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-02-01,14.33,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-03-01,16.84,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-04-01,22.2,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-05-01,24.59,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-06-01,27.64,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-07-01,28.95,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-08-01,29.04,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-09-01,26.67,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-10-01,23.14,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-11-01,19.03,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1945-12-01,13.89,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-01-01,13.72,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-02-01,13.8,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-03-01,18.43,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-04-01,22.82,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-05-01,26.52,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-06-01,29,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-07-01,28.66,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-08-01,27.53,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-09-01,26.59,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-10-01,23.26,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-11-01,18.89,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1946-12-01,12.55,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-01-01,13.54,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-02-01,16.82,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-03-01,19.68,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-04-01,21.63,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-05-01,24.79,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-06-01,28.06,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-07-01,29.18,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-08-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-09-01,,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-10-01,22.43,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-11-01,17.57,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1947-12-01,12.9,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-01-01,12.4,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-02-01,15.31,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-03-01,15.93,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-04-01,21.82,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-05-01,25.86,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-06-01,29.22,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-07-01,28.39,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-08-01,28.14,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-09-01,26.69,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-10-01,22.46,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-11-01,16.13,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1948-12-01,13.05,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-01-01,12.39,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-02-01,13.77,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-03-01,18.22,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-04-01,23.37,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-05-01,25.09,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-06-01,28.76,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-07-01,28.36,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-08-01,28.13,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-09-01,25.62,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-10-01,22.38,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-11-01,19.06,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1949-12-01,16.72,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-01-01,12.01,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-02-01,14.53,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-03-01,16.11,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-04-01,19.53,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-05-01,24.31,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-06-01,28.38,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-07-01,28.8,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-08-01,27.4,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-09-01,25.95,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-10-01,22.86,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-11-01,17.2,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1950-12-01,12.68,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-01-01,12.13,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-02-01,16.17,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-03-01,19.6,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-04-01,22.76,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-05-01,26.78,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-06-01,28.08,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-07-01,28.66,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-08-01,28.14,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-09-01,25.18,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-10-01,23.09,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-11-01,18.38,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1951-12-01,14.75,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1952-01-01,12.83,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1952-02-01,13.84,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1952-03-01,18.23,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1952-04-01,21.91,1362,"5.433 E, 22.8 N",5.4331,22.8
Algeria,Tamanrasset,1952-05-01,24.8,1362,"5.433 E, 22.8 N",5.4331,22.8
